,ResponseId,Condition,influencer_video,susceptfriend_score,vapenext6months_score,vapecurios_score,suscept_total,Sex,Ethnicity,Age,white,asian,black,multi,other,infl_expos,suscept_pretest,video_id,influencer,credibility_median,video_number,credibility_median_rescale,sm_freq_use,sub_30dayuse,cigcan_30dayuse,credibility_median_binary
1957,R_777kfFRIVjY8tMa,Old Control,vapefriend_aby,4,4,4,0,Female,Yes,16,0,0,0,0,1,1,1,video1_cred_aby,cred_aby,47,1,1.049992072,3,0,0,1
1958,R_777kfFRIVjY8tMa,Old Control,vapefriend_anna,4,4,4,0,Female,Yes,16,0,0,0,0,1,1,1,video2_cred_anna,cred_anna,28,2,0.229866513,3,0,0,1
1959,R_777kfFRIVjY8tMa,Old Control,vapefriend_cham,4,4,4,0,Female,Yes,16,0,0,0,0,1,1,1,video3_cred_cham,cred_cham,45,3,0.963663066,3,0,0,1
1960,R_777kfFRIVjY8tMa,Old Control,vapefriend_fab,4,4,3,1,Female,Yes,16,0,0,0,0,1,1,1,video4_cred_fab,cred_fab,17,4,-0.244943022,3,0,0,1
1961,R_777kfFRIVjY8tMa,Old Control,vapefriend_mae,4,4,4,0,Female,Yes,16,0,0,0,0,1,1,1,video5_cred_mae,cred_mae,30,5,0.316195519,3,0,0,1
1962,R_777kfFRIVjY8tMa,Old Control,vapefriend_zanx,4,4,4,0,Female,Yes,16,0,0,0,0,1,1,1,video6_cred_zanx,cred_zanx,24,6,0.0572085,3,0,0,1
1963,R_778v3mC8m5sVvC9,Old Treat,vapefriend_aby,4,4,4,0,Female,No,16,0,0,1,0,0,0,0,video1_cred_aby,cred_aby,0,1,-0.978739575,1,0,0,0
1964,R_778v3mC8m5sVvC9,Old Treat,vapefriend_anna,4,4,4,0,Female,No,16,0,0,1,0,0,0,0,video2_cred_anna,cred_anna,0,2,-0.978739575,1,0,0,0
1965,R_778v3mC8m5sVvC9,Old Treat,vapefriend_cham,4,4,4,0,Female,No,16,0,0,1,0,0,0,0,video3_cred_cham,cred_cham,0,3,-0.978739575,1,0,0,0
1966,R_778v3mC8m5sVvC9,Old Treat,vapefriend_fab,4,4,4,0,Female,No,16,0,0,1,0,0,0,0,video4_cred_fab,cred_fab,0,4,-0.978739575,1,0,0,0
1967,R_778v3mC8m5sVvC9,Old Treat,vapefriend_mae,4,4,4,0,Female,No,16,0,0,1,0,0,0,0,video5_cred_mae,cred_mae,6,5,-0.719752556,1,0,0,0
1968,R_778v3mC8m5sVvC9,Old Treat,vapefriend_zanx,4,4,4,0,Female,No,16,0,0,1,0,0,0,0,video6_cred_zanx,cred_zanx,0,6,-0.978739575,1,0,0,0
1969,R_78Vo2qt2Ka9OPLz,Young Treat,vapefriend_aby,4,4,4,0,Female,No,17,0,0,0,0,1,1,0,video1_cred_aby,cred_aby,7,1,-0.676588053,1,0,0,0
1970,R_78Vo2qt2Ka9OPLz,Young Treat,vapefriend_anna,4,4,4,0,Female,No,17,0,0,0,0,1,1,0,video2_cred_anna,cred_anna,7,2,-0.676588053,1,0,0,0
1971,R_78Vo2qt2Ka9OPLz,Young Treat,vapefriend_cham,4,4,4,0,Female,No,17,0,0,0,0,1,1,0,video3_cred_cham,cred_cham,9,3,-0.590259047,1,0,0,0
1972,R_78Vo2qt2Ka9OPLz,Young Treat,vapefriend_fab,4,4,4,0,Female,No,17,0,0,0,0,1,1,0,video4_cred_fab,cred_fab,9,4,-0.590259047,1,0,0,0
1973,R_78Vo2qt2Ka9OPLz,Young Treat,vapefriend_mae,4,4,4,0,Female,No,17,0,0,0,0,1,1,0,video5_cred_mae,cred_mae,9,5,-0.590259047,1,0,0,0
1974,R_78Vo2qt2Ka9OPLz,Young Treat,vapefriend_zanx,4,4,4,0,Female,No,17,0,0,0,0,1,1,0,video6_cred_zanx,cred_zanx,0,6,-0.978739575,1,0,0,0
1975,R_790OXqMpo29I356,Old Treat,vapefriend_aby,2,3,2,1,Female,No,16,1,0,0,0,0,0,1,video1_cred_aby,cred_aby,82,1,2.560749682,3,1,1,1
1976,R_790OXqMpo29I356,Old Treat,vapefriend_anna,2,2,2,1,Female,No,16,1,0,0,0,0,0,1,video2_cred_anna,cred_anna,73,2,2.172269154,3,1,1,1
1977,R_790OXqMpo29I356,Old Treat,vapefriend_cham,3,3,2,1,Female,No,16,1,0,0,0,0,0,1,video3_cred_cham,cred_cham,68,3,1.956446638,3,1,1,1
1978,R_790OXqMpo29I356,Old Treat,vapefriend_fab,3,2,2,1,Female,No,16,1,0,0,0,0,0,1,video4_cred_fab,cred_fab,61,4,1.654295116,3,1,1,1
1979,R_790OXqMpo29I356,Old Treat,vapefriend_mae,3,2,2,1,Female,No,16,1,0,0,0,0,0,1,video5_cred_mae,cred_mae,68,5,1.956446638,3,1,1,1
1980,R_790OXqMpo29I356,Old Treat,vapefriend_zanx,2,2,2,1,Female,No,16,1,0,0,0,0,0,1,video6_cred_zanx,cred_zanx,68,6,1.956446638,3,1,1,1
1981,R_79oanr9b8RFGVLo,Young Treat,vapefriend_aby,4,4,4,0,Female,No,16,0,1,0,0,0,0,0,video1_cred_aby,cred_aby,76,1,2.301762663,1,0,0,1
1982,R_79oanr9b8RFGVLo,Young Treat,vapefriend_anna,4,4,4,0,Female,No,16,0,1,0,0,0,0,0,video2_cred_anna,cred_anna,38,2,0.661511544,1,0,0,1
1983,R_79oanr9b8RFGVLo,Young Treat,vapefriend_cham,4,4,4,0,Female,No,16,0,1,0,0,0,0,0,video3_cred_cham,cred_cham,100,3,3.337710738,1,0,0,1
1984,R_79oanr9b8RFGVLo,Young Treat,vapefriend_fab,4,4,4,0,Female,No,16,0,1,0,0,0,0,0,video4_cred_fab,cred_fab,100,4,3.337710738,1,0,0,1
1985,R_79oanr9b8RFGVLo,Young Treat,vapefriend_mae,4,4,4,0,Female,No,16,0,1,0,0,0,0,0,video5_cred_mae,cred_mae,77,5,2.344927166,1,0,0,1
1986,R_79oanr9b8RFGVLo,Young Treat,vapefriend_zanx,4,4,4,0,Female,No,16,0,1,0,0,0,0,0,video6_cred_zanx,cred_zanx,21,6,-0.072285009,1,0,0,1
1987,R_79rYanmms9i0vsx,Old Treat,vapefriend_aby,4,4,4,0,Female,Yes,14,0,0,0,1,0,0,1,video1_cred_aby,cred_aby,NA,1,NA,1,0,0,NA
1988,R_79rYanmms9i0vsx,Old Treat,vapefriend_anna,4,4,4,0,Female,Yes,14,0,0,0,1,0,0,1,video2_cred_anna,cred_anna,NA,2,NA,1,0,0,NA
1989,R_79rYanmms9i0vsx,Old Treat,vapefriend_cham,4,4,4,0,Female,Yes,14,0,0,0,1,0,0,1,video3_cred_cham,cred_cham,NA,3,NA,1,0,0,NA
1990,R_79rYanmms9i0vsx,Old Treat,vapefriend_fab,4,4,4,0,Female,Yes,14,0,0,0,1,0,0,1,video4_cred_fab,cred_fab,NA,4,NA,1,0,0,NA
1991,R_79rYanmms9i0vsx,Old Treat,vapefriend_mae,4,4,4,0,Female,Yes,14,0,0,0,1,0,0,1,video5_cred_mae,cred_mae,NA,5,NA,1,0,0,NA
1992,R_79rYanmms9i0vsx,Old Treat,vapefriend_zanx,4,4,4,0,Female,Yes,14,0,0,0,1,0,0,1,video6_cred_zanx,cred_zanx,NA,6,NA,1,0,0,NA
1993,R_7B6KbfULaobzATn,Old Control,vapefriend_aby,4,4,4,0,Female,No,16,0,0,1,0,0,0,1,video1_cred_aby,cred_aby,0,1,-0.978739575,1,0,0,0
1994,R_7B6KbfULaobzATn,Old Control,vapefriend_anna,4,4,4,0,Female,No,16,0,0,1,0,0,0,1,video2_cred_anna,cred_anna,0,2,-0.978739575,1,0,0,0
1995,R_7B6KbfULaobzATn,Old Control,vapefriend_cham,4,4,4,0,Female,No,16,0,0,1,0,0,0,1,video3_cred_cham,cred_cham,0,3,-0.978739575,1,0,0,0
1996,R_7B6KbfULaobzATn,Old Control,vapefriend_fab,4,4,4,0,Female,No,16,0,0,1,0,0,0,1,video4_cred_fab,cred_fab,0,4,-0.978739575,1,0,0,0
1997,R_7B6KbfULaobzATn,Old Control,vapefriend_mae,4,4,4,0,Female,No,16,0,0,1,0,0,0,1,video5_cred_mae,cred_mae,0,5,-0.978739575,1,0,0,0
1998,R_7B6KbfULaobzATn,Old Control,vapefriend_zanx,4,4,4,0,Female,No,16,0,0,1,0,0,0,1,video6_cred_zanx,cred_zanx,0,6,-0.978739575,1,0,0,0
1999,R_7CxkpyW8l7r8rhj,Old Control,vapefriend_aby,4,4,4,0,Female,No,15,1,0,0,0,1,1,1,video1_cred_aby,cred_aby,0,1,-0.978739575,1,0,0,0
2000,R_7CxkpyW8l7r8rhj,Old Control,vapefriend_anna,4,4,4,0,Female,No,15,1,0,0,0,1,1,1,video2_cred_anna,cred_anna,0,2,-0.978739575,1,0,0,0
2001,R_7CxkpyW8l7r8rhj,Old Control,vapefriend_cham,4,4,4,0,Female,No,15,1,0,0,0,1,1,1,video3_cred_cham,cred_cham,0,3,-0.978739575,1,0,0,0
2002,R_7CxkpyW8l7r8rhj,Old Control,vapefriend_fab,3,4,3,1,Female,No,15,1,0,0,0,1,1,1,video4_cred_fab,cred_fab,0,4,-0.978739575,1,0,0,0
2003,R_7CxkpyW8l7r8rhj,Old Control,vapefriend_mae,4,4,4,0,Female,No,15,1,0,0,0,1,1,1,video5_cred_mae,cred_mae,0,5,-0.978739575,1,0,0,0
2004,R_7CxkpyW8l7r8rhj,Old Control,vapefriend_zanx,4,4,3,1,Female,No,15,1,0,0,0,1,1,1,video6_cred_zanx,cred_zanx,0,6,-0.978739575,1,0,0,0
2005,R_7D059b8lwwQM8rV,Young Treat,vapefriend_aby,4,4,4,0,Male,Yes,17,0,1,0,0,0,1,1,video1_cred_aby,cred_aby,59,1,1.56796611,2,0,0,1
2006,R_7D059b8lwwQM8rV,Young Treat,vapefriend_anna,4,4,4,0,Male,Yes,17,0,1,0,0,0,1,1,video2_cred_anna,cred_anna,58,2,1.524801607,2,0,0,1
2007,R_7D059b8lwwQM8rV,Young Treat,vapefriend_cham,4,4,4,0,Male,Yes,17,0,1,0,0,0,1,1,video3_cred_cham,cred_cham,53,3,1.308979091,2,0,0,1
2008,R_7D059b8lwwQM8rV,Young Treat,vapefriend_fab,3,4,4,1,Male,Yes,17,0,1,0,0,0,1,1,video4_cred_fab,cred_fab,71,4,2.085940147,2,0,0,1
2009,R_7D059b8lwwQM8rV,Young Treat,vapefriend_mae,3,4,4,1,Male,Yes,17,0,1,0,0,0,1,1,video5_cred_mae,cred_mae,8,5,-0.63342355,2,0,0,0
2010,R_7D059b8lwwQM8rV,Young Treat,vapefriend_zanx,4,4,4,0,Male,Yes,17,0,1,0,0,0,1,1,video6_cred_zanx,cred_zanx,16,6,-0.288107525,2,0,0,1
2011,R_7DCF4dcJEu0dYPd,Old Control,vapefriend_aby,4,4,4,0,Female,Yes,16,0,0,0,0,1,0,0,video1_cred_aby,cred_aby,7,1,-0.676588053,1,0,0,0
2012,R_7DCF4dcJEu0dYPd,Old Control,vapefriend_anna,4,4,4,0,Female,Yes,16,0,0,0,0,1,0,0,video2_cred_anna,cred_anna,7,2,-0.676588053,1,0,0,0
2013,R_7DCF4dcJEu0dYPd,Old Control,vapefriend_cham,4,4,4,0,Female,Yes,16,0,0,0,0,1,0,0,video3_cred_cham,cred_cham,10,3,-0.547094544,1,0,0,0
2014,R_7DCF4dcJEu0dYPd,Old Control,vapefriend_fab,4,4,4,0,Female,Yes,16,0,0,0,0,1,0,0,video4_cred_fab,cred_fab,9,4,-0.590259047,1,0,0,0
2015,R_7DCF4dcJEu0dYPd,Old Control,vapefriend_mae,4,4,4,0,Female,Yes,16,0,0,0,0,1,0,0,video5_cred_mae,cred_mae,8,5,-0.63342355,1,0,0,0
2016,R_7DCF4dcJEu0dYPd,Old Control,vapefriend_zanx,4,4,4,0,Female,Yes,16,0,0,0,0,1,0,0,video6_cred_zanx,cred_zanx,7,6,-0.676588053,1,0,0,0
2017,R_7DOi5zFaR7DyYWc,Old Treat,vapefriend_aby,4,4,4,0,Male,No,17,0,1,0,0,0,1,0,video1_cred_aby,cred_aby,18,1,-0.201778519,3,0,0,1
2018,R_7DOi5zFaR7DyYWc,Old Treat,vapefriend_anna,4,4,4,0,Male,No,17,0,1,0,0,0,1,0,video2_cred_anna,cred_anna,10,2,-0.547094544,3,0,0,0
2019,R_7DOi5zFaR7DyYWc,Old Treat,vapefriend_cham,4,4,4,0,Male,No,17,0,1,0,0,0,1,0,video3_cred_cham,cred_cham,10,3,-0.547094544,3,0,0,0
2020,R_7DOi5zFaR7DyYWc,Old Treat,vapefriend_fab,4,4,4,0,Male,No,17,0,1,0,0,0,1,0,video4_cred_fab,cred_fab,10,4,-0.547094544,3,0,0,0
2021,R_7DOi5zFaR7DyYWc,Old Treat,vapefriend_mae,4,4,4,0,Male,No,17,0,1,0,0,0,1,0,video5_cred_mae,cred_mae,20,5,-0.115449513,3,0,0,1
2022,R_7DOi5zFaR7DyYWc,Old Treat,vapefriend_zanx,4,4,4,0,Male,No,17,0,1,0,0,0,1,0,video6_cred_zanx,cred_zanx,30,6,0.316195519,3,0,0,1
2023,R_7DckEo8BGUkq542,Young Control,vapefriend_aby,4,4,4,0,Female,No,15,0,0,1,0,1,0,0,video1_cred_aby,cred_aby,NA,1,NA,1,0,0,NA
2024,R_7DckEo8BGUkq542,Young Control,vapefriend_anna,4,4,4,0,Female,No,15,0,0,1,0,1,0,0,video2_cred_anna,cred_anna,NA,2,NA,1,0,0,NA
2025,R_7DckEo8BGUkq542,Young Control,vapefriend_cham,4,4,4,0,Female,No,15,0,0,1,0,1,0,0,video3_cred_cham,cred_cham,1,3,-0.935575072,1,0,0,0
2026,R_7DckEo8BGUkq542,Young Control,vapefriend_fab,4,4,4,0,Female,No,15,0,0,1,0,1,0,0,video4_cred_fab,cred_fab,NA,4,NA,1,0,0,NA
2027,R_7DckEo8BGUkq542,Young Control,vapefriend_mae,4,4,4,0,Female,No,15,0,0,1,0,1,0,0,video5_cred_mae,cred_mae,NA,5,NA,1,0,0,NA
2028,R_7DckEo8BGUkq542,Young Control,vapefriend_zanx,4,4,4,0,Female,No,15,0,0,1,0,1,0,0,video6_cred_zanx,cred_zanx,2,6,-0.892410569,1,0,0,0
2029,R_7Dqo84mF3K2LzW0,Old Treat,vapefriend_aby,4,4,4,0,Male,Yes,17,0,0,0,0,1,0,1,video1_cred_aby,cred_aby,14,1,-0.374436531,1,0,0,1
2030,R_7Dqo84mF3K2LzW0,Old Treat,vapefriend_anna,4,4,3,1,Male,Yes,17,0,0,0,0,1,0,1,video2_cred_anna,cred_anna,31,2,0.359360022,1,0,0,1
2031,R_7Dqo84mF3K2LzW0,Old Treat,vapefriend_cham,3,3,3,1,Male,Yes,17,0,0,0,0,1,0,1,video3_cred_cham,cred_cham,40,3,0.74784055,1,0,0,1
2032,R_7Dqo84mF3K2LzW0,Old Treat,vapefriend_fab,3,3,3,1,Male,Yes,17,0,0,0,0,1,0,1,video4_cred_fab,cred_fab,19,4,-0.158614016,1,0,0,1
2033,R_7Dqo84mF3K2LzW0,Old Treat,vapefriend_mae,3,3,3,1,Male,Yes,17,0,0,0,0,1,0,1,video5_cred_mae,cred_mae,43,5,0.87733406,1,0,0,1
2034,R_7Dqo84mF3K2LzW0,Old Treat,vapefriend_zanx,4,4,4,0,Male,Yes,17,0,0,0,0,1,0,1,video6_cred_zanx,cred_zanx,24,6,0.0572085,1,0,0,1
2035,R_7DvVhKim5ZgF8U2,Old Treat,vapefriend_aby,4,4,4,0,Female,Yes,14,0,0,0,0,1,0,1,video1_cred_aby,cred_aby,86,1,2.733407695,1,0,0,1
2036,R_7DvVhKim5ZgF8U2,Old Treat,vapefriend_anna,3,4,3,1,Female,Yes,14,0,0,0,0,1,0,1,video2_cred_anna,cred_anna,100,2,3.337710738,1,0,0,1
2037,R_7DvVhKim5ZgF8U2,Old Treat,vapefriend_cham,3,4,4,1,Female,Yes,14,0,0,0,0,1,0,1,video3_cred_cham,cred_cham,59,3,1.56796611,1,0,0,1
2038,R_7DvVhKim5ZgF8U2,Old Treat,vapefriend_fab,4,4,4,0,Female,Yes,14,0,0,0,0,1,0,1,video4_cred_fab,cred_fab,79,4,2.431256173,1,0,0,1
2039,R_7DvVhKim5ZgF8U2,Old Treat,vapefriend_mae,3,4,3,1,Female,Yes,14,0,0,0,0,1,0,1,video5_cred_mae,cred_mae,55,5,1.395308097,1,0,0,1
2040,R_7DvVhKim5ZgF8U2,Old Treat,vapefriend_zanx,4,4,4,0,Female,Yes,14,0,0,0,0,1,0,1,video6_cred_zanx,cred_zanx,75,6,2.25859816,1,0,0,1
2041,R_7EY6Z8PBoeRQdZZ,Old Treat,vapefriend_aby,4,4,4,0,Female,No,16,1,1,0,0,0,0,1,video1_cred_aby,cred_aby,18,1,-0.201778519,1,0,0,1
2042,R_7EY6Z8PBoeRQdZZ,Old Treat,vapefriend_anna,4,4,4,0,Female,No,16,1,1,0,0,0,0,1,video2_cred_anna,cred_anna,39,2,0.704676047,1,0,0,1
2043,R_7EY6Z8PBoeRQdZZ,Old Treat,vapefriend_cham,4,4,4,0,Female,No,16,1,1,0,0,0,0,1,video3_cred_cham,cred_cham,45,3,0.963663066,1,0,0,1
2044,R_7EY6Z8PBoeRQdZZ,Old Treat,vapefriend_fab,4,4,4,0,Female,No,16,1,1,0,0,0,0,1,video4_cred_fab,cred_fab,10,4,-0.547094544,1,0,0,0
2045,R_7EY6Z8PBoeRQdZZ,Old Treat,vapefriend_mae,4,4,4,0,Female,No,16,1,1,0,0,0,0,1,video5_cred_mae,cred_mae,26,5,0.143537506,1,0,0,1
2046,R_7EY6Z8PBoeRQdZZ,Old Treat,vapefriend_zanx,4,4,4,0,Female,No,16,1,1,0,0,0,0,1,video6_cred_zanx,cred_zanx,14,6,-0.374436531,1,0,0,1
2047,R_7Egyd3vuUiyOi89,Old Treat,vapefriend_aby,4,4,4,0,Male,Yes,16,0,0,0,0,0,1,0,video1_cred_aby,cred_aby,60,1,1.611130613,3,0,0,1
2048,R_7Egyd3vuUiyOi89,Old Treat,vapefriend_anna,4,4,4,0,Male,Yes,16,0,0,0,0,0,1,0,video2_cred_anna,cred_anna,35,2,0.532018035,3,0,0,1
2049,R_7Egyd3vuUiyOi89,Old Treat,vapefriend_cham,4,4,4,0,Male,Yes,16,0,0,0,0,0,1,0,video3_cred_cham,cred_cham,60,3,1.611130613,3,0,0,1
2050,R_7Egyd3vuUiyOi89,Old Treat,vapefriend_fab,4,4,4,0,Male,Yes,16,0,0,0,0,0,1,0,video4_cred_fab,cred_fab,60,4,1.611130613,3,0,0,1
2051,R_7Egyd3vuUiyOi89,Old Treat,vapefriend_mae,4,4,4,0,Male,Yes,16,0,0,0,0,0,1,0,video5_cred_mae,cred_mae,60,5,1.611130613,3,0,0,1
2052,R_7Egyd3vuUiyOi89,Old Treat,vapefriend_zanx,4,4,4,0,Male,Yes,16,0,0,0,0,0,1,0,video6_cred_zanx,cred_zanx,50,6,1.179485582,3,0,0,1
2053,R_7Enkqb5QVRrpyjT,Young Control,vapefriend_aby,4,4,4,0,Male,No,14,0,1,0,0,0,0,0,video1_cred_aby,cred_aby,40,1,0.74784055,2,0,0,1
2054,R_7Enkqb5QVRrpyjT,Young Control,vapefriend_anna,4,4,4,0,Male,No,14,0,1,0,0,0,0,0,video2_cred_anna,cred_anna,0,2,-0.978739575,2,0,0,0
2055,R_7Enkqb5QVRrpyjT,Young Control,vapefriend_cham,4,4,4,0,Male,No,14,0,1,0,0,0,0,0,video3_cred_cham,cred_cham,20,3,-0.115449513,2,0,0,1
2056,R_7Enkqb5QVRrpyjT,Young Control,vapefriend_fab,4,4,4,0,Male,No,14,0,1,0,0,0,0,0,video4_cred_fab,cred_fab,30,4,0.316195519,2,0,0,1
2057,R_7Enkqb5QVRrpyjT,Young Control,vapefriend_mae,4,4,4,0,Male,No,14,0,1,0,0,0,0,0,video5_cred_mae,cred_mae,10,5,-0.547094544,2,0,0,0
2058,R_7Enkqb5QVRrpyjT,Young Control,vapefriend_zanx,4,4,4,0,Male,No,14,0,1,0,0,0,0,0,video6_cred_zanx,cred_zanx,40,6,0.74784055,2,0,0,1
2059,R_7FWHYE7nihDDXHz,Young Control,vapefriend_aby,3,4,2,1,Female,No,17,1,0,0,0,0,0,1,video1_cred_aby,cred_aby,32,1,0.402524525,1,0,0,1
2060,R_7FWHYE7nihDDXHz,Young Control,vapefriend_anna,4,4,4,0,Female,No,17,1,0,0,0,0,0,1,video2_cred_anna,cred_anna,44,2,0.920498563,1,0,0,1
2061,R_7FWHYE7nihDDXHz,Young Control,vapefriend_cham,4,4,4,0,Female,No,17,1,0,0,0,0,0,1,video3_cred_cham,cred_cham,30,3,0.316195519,1,0,0,1
2062,R_7FWHYE7nihDDXHz,Young Control,vapefriend_fab,3,4,2,1,Female,No,17,1,0,0,0,0,0,1,video4_cred_fab,cred_fab,53,4,1.308979091,1,0,0,1
2063,R_7FWHYE7nihDDXHz,Young Control,vapefriend_mae,4,4,4,0,Female,No,17,1,0,0,0,0,0,1,video5_cred_mae,cred_mae,44,5,0.920498563,1,0,0,1
2064,R_7FWHYE7nihDDXHz,Young Control,vapefriend_zanx,4,4,4,0,Female,No,17,1,0,0,0,0,0,1,video6_cred_zanx,cred_zanx,0,6,-0.978739575,1,0,0,0
2065,R_7Gj6rHbNvc5OcuD,Young Control,vapefriend_aby,4,4,4,0,Female,No,15,0,1,0,0,0,0,0,video1_cred_aby,cred_aby,70,1,2.042775644,1,0,0,1
2066,R_7Gj6rHbNvc5OcuD,Young Control,vapefriend_anna,4,4,4,0,Female,No,15,0,1,0,0,0,0,0,video2_cred_anna,cred_anna,40,2,0.74784055,1,0,0,1
2067,R_7Gj6rHbNvc5OcuD,Young Control,vapefriend_cham,4,4,4,0,Female,No,15,0,1,0,0,0,0,0,video3_cred_cham,cred_cham,20,3,-0.115449513,1,0,0,1
2068,R_7Gj6rHbNvc5OcuD,Young Control,vapefriend_fab,4,4,4,0,Female,No,15,0,1,0,0,0,0,0,video4_cred_fab,cred_fab,20,4,-0.115449513,1,0,0,1
2069,R_7Gj6rHbNvc5OcuD,Young Control,vapefriend_mae,4,4,4,0,Female,No,15,0,1,0,0,0,0,0,video5_cred_mae,cred_mae,50,5,1.179485582,1,0,0,1
2070,R_7Gj6rHbNvc5OcuD,Young Control,vapefriend_zanx,4,4,4,0,Female,No,15,0,1,0,0,0,0,0,video6_cred_zanx,cred_zanx,50,6,1.179485582,1,0,0,1
2071,R_7IGdxKQi4RTNhO7,Young Control,vapefriend_aby,4,4,4,0,Female,No,17,0,1,0,0,1,1,1,video1_cred_aby,cred_aby,0,1,-0.978739575,2,0,0,0
2072,R_7IGdxKQi4RTNhO7,Young Control,vapefriend_anna,4,4,4,0,Female,No,17,0,1,0,0,1,1,1,video2_cred_anna,cred_anna,0,2,-0.978739575,2,0,0,0
2073,R_7IGdxKQi4RTNhO7,Young Control,vapefriend_cham,2,4,4,1,Female,No,17,0,1,0,0,1,1,1,video3_cred_cham,cred_cham,7,3,-0.676588053,2,0,0,0
2074,R_7IGdxKQi4RTNhO7,Young Control,vapefriend_fab,4,4,4,0,Female,No,17,0,1,0,0,1,1,1,video4_cred_fab,cred_fab,0,4,-0.978739575,2,0,0,0
2075,R_7IGdxKQi4RTNhO7,Young Control,vapefriend_mae,4,4,2,1,Female,No,17,0,1,0,0,1,1,1,video5_cred_mae,cred_mae,0,5,-0.978739575,2,0,0,0
2076,R_7IGdxKQi4RTNhO7,Young Control,vapefriend_zanx,4,4,4,0,Female,No,17,0,1,0,0,1,1,1,video6_cred_zanx,cred_zanx,0,6,-0.978739575,2,0,0,0
2077,R_7JKhloB5jqM2SxY,Young Control,vapefriend_aby,4,4,4,0,Female,Yes,14,1,0,0,0,0,0,0,video1_cred_aby,cred_aby,3,1,-0.849246066,1,0,0,0
2078,R_7JKhloB5jqM2SxY,Young Control,vapefriend_anna,4,4,4,0,Female,Yes,14,1,0,0,0,0,0,0,video2_cred_anna,cred_anna,0,2,-0.978739575,1,0,0,0
2079,R_7JKhloB5jqM2SxY,Young Control,vapefriend_cham,4,4,4,0,Female,Yes,14,1,0,0,0,0,0,0,video3_cred_cham,cred_cham,0,3,-0.978739575,1,0,0,0
2080,R_7JKhloB5jqM2SxY,Young Control,vapefriend_fab,4,4,4,0,Female,Yes,14,1,0,0,0,0,0,0,video4_cred_fab,cred_fab,0,4,-0.978739575,1,0,0,0
2081,R_7JKhloB5jqM2SxY,Young Control,vapefriend_mae,4,4,4,0,Female,Yes,14,1,0,0,0,0,0,0,video5_cred_mae,cred_mae,0,5,-0.978739575,1,0,0,0
2082,R_7JKhloB5jqM2SxY,Young Control,vapefriend_zanx,4,4,4,0,Female,Yes,14,1,0,0,0,0,0,0,video6_cred_zanx,cred_zanx,0,6,-0.978739575,1,0,0,0
2083,R_7JbfIdCeQNTyBKz,Young Treat,vapefriend_aby,3,4,4,1,Female,No,17,1,0,0,0,0,1,1,video1_cred_aby,cred_aby,23,1,0.014043997,1,0,0,1
2084,R_7JbfIdCeQNTyBKz,Young Treat,vapefriend_anna,4,4,4,0,Female,No,17,1,0,0,0,0,1,1,video2_cred_anna,cred_anna,0,2,-0.978739575,1,0,0,0
2085,R_7JbfIdCeQNTyBKz,Young Treat,vapefriend_cham,4,4,4,0,Female,No,17,1,0,0,0,0,1,1,video3_cred_cham,cred_cham,0,3,-0.978739575,1,0,0,0
2086,R_7JbfIdCeQNTyBKz,Young Treat,vapefriend_fab,4,4,4,0,Female,No,17,1,0,0,0,0,1,1,video4_cred_fab,cred_fab,0,4,-0.978739575,1,0,0,0
2087,R_7JbfIdCeQNTyBKz,Young Treat,vapefriend_mae,4,4,4,0,Female,No,17,1,0,0,0,0,1,1,video5_cred_mae,cred_mae,0,5,-0.978739575,1,0,0,0
2088,R_7JbfIdCeQNTyBKz,Young Treat,vapefriend_zanx,4,4,4,0,Female,No,17,1,0,0,0,0,1,1,video6_cred_zanx,cred_zanx,0,6,-0.978739575,1,0,0,0
2089,R_7KgwC9FBrQZudfr,Old Treat,vapefriend_aby,4,4,4,0,Female,Yes,16,0,0,0,0,1,0,1,video1_cred_aby,cred_aby,0,1,-0.978739575,3,0,0,0
2090,R_7KgwC9FBrQZudfr,Old Treat,vapefriend_anna,4,4,4,0,Female,Yes,16,0,0,0,0,1,0,1,video2_cred_anna,cred_anna,0,2,-0.978739575,3,0,0,0
2091,R_7KgwC9FBrQZudfr,Old Treat,vapefriend_cham,4,4,4,0,Female,Yes,16,0,0,0,0,1,0,1,video3_cred_cham,cred_cham,4,3,-0.806081563,3,0,0,0
2092,R_7KgwC9FBrQZudfr,Old Treat,vapefriend_fab,4,4,4,0,Female,Yes,16,0,0,0,0,1,0,1,video4_cred_fab,cred_fab,1,4,-0.935575072,3,0,0,0
2093,R_7KgwC9FBrQZudfr,Old Treat,vapefriend_mae,4,4,4,0,Female,Yes,16,0,0,0,0,1,0,1,video5_cred_mae,cred_mae,4,5,-0.806081563,3,0,0,0
2094,R_7KgwC9FBrQZudfr,Old Treat,vapefriend_zanx,4,4,4,0,Female,Yes,16,0,0,0,0,1,0,1,video6_cred_zanx,cred_zanx,4,6,-0.806081563,3,0,0,0
2095,R_7Kqnabn5RWhKdCM,Young Treat,vapefriend_aby,4,4,4,0,Female,No,14,1,0,0,1,1,0,1,video1_cred_aby,cred_aby,5,1,-0.76291706,1,0,0,0
2096,R_7Kqnabn5RWhKdCM,Young Treat,vapefriend_anna,4,4,4,0,Female,No,14,1,0,0,1,1,0,1,video2_cred_anna,cred_anna,0,2,-0.978739575,1,0,0,0
