,ResponseId,Condition,influencer_video,harm_score,harm_score_factor,Condition,Sex,Ethnicity,Age,white,asian,black,multi,other,infl_expos,harmvape_pretest,video_id,influencer,credibility_median,video_number,credibility_median_rescale,sm_freq_use,sub_30dayuse,harm_pretest_binary,credibility_median_binary
2996,R_6bUIqsQW4iiApL0,Old Treat,harm_anna,2,2,Old Treat,Female,Yes,16,1,0,0,0,1,1,1,video2_cred_anna,cred_anna,0,2,-1.114512449,1,0,0,0
2997,R_6bUIqsQW4iiApL0,Old Treat,harm_cham,2,2,Old Treat,Female,Yes,16,1,0,0,0,1,1,1,video3_cred_cham,cred_cham,52,3,0.714072047,1,0,0,1
2998,R_6bUIqsQW4iiApL0,Old Treat,harm_fab,1,1,Old Treat,Female,Yes,16,1,0,0,0,1,1,1,video4_cred_fab,cred_fab,0,4,-1.114512449,1,0,0,0
2999,R_6bUIqsQW4iiApL0,Old Treat,harm_mae,2,2,Old Treat,Female,Yes,16,1,0,0,0,1,1,1,video5_cred_mae,cred_mae,0,5,-1.114512449,1,0,0,0
3000,R_6bUIqsQW4iiApL0,Old Treat,harm_zanx,2,2,Old Treat,Female,Yes,16,1,0,0,0,1,1,1,video6_cred_zanx,cred_zanx,0,6,-1.114512449,1,0,0,0
3001,R_6c7u199gLQDN9SN,Young Treat,harm_aby,3,3,Young Treat,Female,Yes,16,0,0,0,0,0,0,3,video1_cred_aby,cred_aby,41,1,0.327256096,1,0,1,1
3002,R_6c7u199gLQDN9SN,Young Treat,harm_anna,3,3,Young Treat,Female,Yes,16,0,0,0,0,0,0,3,video2_cred_anna,cred_anna,30,2,-0.059559855,1,0,1,1
3003,R_6c7u199gLQDN9SN,Young Treat,harm_cham,3,3,Young Treat,Female,Yes,16,0,0,0,0,0,0,3,video3_cred_cham,cred_cham,40,3,0.292091009,1,0,1,1
3004,R_6c7u199gLQDN9SN,Young Treat,harm_fab,3,3,Young Treat,Female,Yes,16,0,0,0,0,0,0,3,video4_cred_fab,cred_fab,20,4,-0.41121072,1,0,1,0
3005,R_6c7u199gLQDN9SN,Young Treat,harm_mae,2,2,Young Treat,Female,Yes,16,0,0,0,0,0,0,3,video5_cred_mae,cred_mae,10,5,-0.762861585,1,0,1,0
3006,R_6c7u199gLQDN9SN,Young Treat,harm_zanx,3,3,Young Treat,Female,Yes,16,0,0,0,0,0,0,3,video6_cred_zanx,cred_zanx,18,6,-0.481540893,1,0,1,0
3007,R_6cJLsLMVLpUvnmV,Old Control,harm_aby,2,2,Old Control,Female,No,17,1,0,0,0,0,1,3,video1_cred_aby,cred_aby,66,1,1.206383257,3,0,1,1
3008,R_6cJLsLMVLpUvnmV,Old Control,harm_anna,5,5,Old Control,Female,No,17,1,0,0,0,0,1,3,video2_cred_anna,cred_anna,28,2,-0.129890028,3,0,1,1
3009,R_6cJLsLMVLpUvnmV,Old Control,harm_cham,3,3,Old Control,Female,No,17,1,0,0,0,0,1,3,video3_cred_cham,cred_cham,0,3,-1.114512449,3,0,1,0
3010,R_6cJLsLMVLpUvnmV,Old Control,harm_fab,4,4,Old Control,Female,No,17,1,0,0,0,0,1,3,video4_cred_fab,cred_fab,35,4,0.116265577,3,0,1,1
3011,R_6cJLsLMVLpUvnmV,Old Control,harm_mae,2,2,Old Control,Female,No,17,1,0,0,0,0,1,3,video5_cred_mae,cred_mae,51,5,0.67890696,3,0,1,1
3012,R_6cJLsLMVLpUvnmV,Old Control,harm_zanx,1,1,Old Control,Female,No,17,1,0,0,0,0,1,3,video6_cred_zanx,cred_zanx,0,6,-1.114512449,3,0,1,0
3013,R_6cu6oZhVCwdCsPb,Old Control,harm_aby,1,1,Old Control,Female,Yes,16,0,0,0,1,0,0,1,video1_cred_aby,cred_aby,50,1,0.643741874,1,0,0,1
3014,R_6cu6oZhVCwdCsPb,Old Control,harm_anna,1,1,Old Control,Female,Yes,16,0,0,0,1,0,0,1,video2_cred_anna,cred_anna,0,2,-1.114512449,1,0,0,0
3015,R_6cu6oZhVCwdCsPb,Old Control,harm_cham,1,1,Old Control,Female,Yes,16,0,0,0,1,0,0,1,video3_cred_cham,cred_cham,0,3,-1.114512449,1,0,0,0
3016,R_6cu6oZhVCwdCsPb,Old Control,harm_fab,1,1,Old Control,Female,Yes,16,0,0,0,1,0,0,1,video4_cred_fab,cred_fab,0,4,-1.114512449,1,0,0,0
3017,R_6cu6oZhVCwdCsPb,Old Control,harm_mae,1,1,Old Control,Female,Yes,16,0,0,0,1,0,0,1,video5_cred_mae,cred_mae,0,5,-1.114512449,1,0,0,0
3018,R_6cu6oZhVCwdCsPb,Old Control,harm_zanx,1,1,Old Control,Female,Yes,16,0,0,0,1,0,0,1,video6_cred_zanx,cred_zanx,40,6,0.292091009,1,0,0,1
3019,R_6dCwb9fI52jObEl,Old Control,harm_aby,1,1,Old Control,Female,No,16,1,0,0,0,0,1,1,video1_cred_aby,cred_aby,28,1,-0.129890028,1,0,0,1
3020,R_6dCwb9fI52jObEl,Old Control,harm_anna,1,1,Old Control,Female,No,16,1,0,0,0,0,1,1,video2_cred_anna,cred_anna,11,2,-0.727696498,1,0,0,0
3021,R_6dCwb9fI52jObEl,Old Control,harm_cham,1,1,Old Control,Female,No,16,1,0,0,0,0,1,1,video3_cred_cham,cred_cham,24,3,-0.270550374,1,0,0,1
3022,R_6dCwb9fI52jObEl,Old Control,harm_fab,1,1,Old Control,Female,No,16,1,0,0,0,0,1,1,video4_cred_fab,cred_fab,10,4,-0.762861585,1,0,0,0
3023,R_6dCwb9fI52jObEl,Old Control,harm_mae,1,1,Old Control,Female,No,16,1,0,0,0,0,1,1,video5_cred_mae,cred_mae,10,5,-0.762861585,1,0,0,0
3024,R_6dCwb9fI52jObEl,Old Control,harm_zanx,1,1,Old Control,Female,No,16,1,0,0,0,0,1,1,video6_cred_zanx,cred_zanx,11,6,-0.727696498,1,0,0,0
3025,R_6dtmKDDxDgMTEZA,Young Control,harm_aby,1,1,Young Control,Female,No,17,1,0,0,0,0,0,2,video1_cred_aby,cred_aby,40,1,0.292091009,1,1,0,1
3026,R_6dtmKDDxDgMTEZA,Young Control,harm_anna,1,1,Young Control,Female,No,17,1,0,0,0,0,0,2,video2_cred_anna,cred_anna,28,2,-0.129890028,1,1,0,1
3027,R_6dtmKDDxDgMTEZA,Young Control,harm_cham,1,1,Young Control,Female,No,17,1,0,0,0,0,0,2,video3_cred_cham,cred_cham,32,3,0.010770317,1,1,0,1
3028,R_6dtmKDDxDgMTEZA,Young Control,harm_fab,1,1,Young Control,Female,No,17,1,0,0,0,0,0,2,video4_cred_fab,cred_fab,29,4,-0.094724942,1,1,0,1
3029,R_6dtmKDDxDgMTEZA,Young Control,harm_mae,1,1,Young Control,Female,No,17,1,0,0,0,0,0,2,video5_cred_mae,cred_mae,24,5,-0.270550374,1,1,0,1
3030,R_6dtmKDDxDgMTEZA,Young Control,harm_zanx,1,1,Young Control,Female,No,17,1,0,0,0,0,0,2,video6_cred_zanx,cred_zanx,14,6,-0.622201239,1,1,0,0
3031,R_6e4nKX5PGXNvihS,Young Treat,harm_aby,4,4,Young Treat,Female,Yes,16,0,0,0,1,0,1,4,video1_cred_aby,cred_aby,58,1,0.925062565,1,0,1,1
3032,R_6e4nKX5PGXNvihS,Young Treat,harm_anna,5,5,Young Treat,Female,Yes,16,0,0,0,1,0,1,4,video2_cred_anna,cred_anna,39,2,0.256925923,1,0,1,1
3033,R_6e4nKX5PGXNvihS,Young Treat,harm_cham,5,5,Young Treat,Female,Yes,16,0,0,0,1,0,1,4,video3_cred_cham,cred_cham,50,3,0.643741874,1,0,1,1
3034,R_6e4nKX5PGXNvihS,Young Treat,harm_fab,5,5,Young Treat,Female,Yes,16,0,0,0,1,0,1,4,video4_cred_fab,cred_fab,61,4,1.030557825,1,0,1,1
3035,R_6e4nKX5PGXNvihS,Young Treat,harm_mae,5,5,Young Treat,Female,Yes,16,0,0,0,1,0,1,4,video5_cred_mae,cred_mae,55,5,0.819567306,1,0,1,1
3036,R_6e4nKX5PGXNvihS,Young Treat,harm_zanx,5,5,Young Treat,Female,Yes,16,0,0,0,1,0,1,4,video6_cred_zanx,cred_zanx,38,6,0.221760836,1,0,1,1
3037,R_6eUSgABQlzcXG0C,Old Control,harm_aby,1,1,Old Control,Female,No,14,1,0,0,0,0,1,1,video1_cred_aby,cred_aby,4,1,-0.973852103,1,0,0,0
3038,R_6eUSgABQlzcXG0C,Old Control,harm_anna,1,1,Old Control,Female,No,14,1,0,0,0,0,1,1,video2_cred_anna,cred_anna,0,2,-1.114512449,1,0,0,0
3039,R_6eUSgABQlzcXG0C,Old Control,harm_cham,1,1,Old Control,Female,No,14,1,0,0,0,0,1,1,video3_cred_cham,cred_cham,0,3,-1.114512449,1,0,0,0
3040,R_6eUSgABQlzcXG0C,Old Control,harm_fab,1,1,Old Control,Female,No,14,1,0,0,0,0,1,1,video4_cred_fab,cred_fab,0,4,-1.114512449,1,0,0,0
3041,R_6eUSgABQlzcXG0C,Old Control,harm_mae,1,1,Old Control,Female,No,14,1,0,0,0,0,1,1,video5_cred_mae,cred_mae,3,5,-1.00901719,1,0,0,0
3042,R_6eUSgABQlzcXG0C,Old Control,harm_zanx,1,1,Old Control,Female,No,14,1,0,0,0,0,1,1,video6_cred_zanx,cred_zanx,0,6,-1.114512449,1,0,0,0
3043,R_6f0G76OnPW0mmJG,Old Treat,harm_aby,1,1,Old Treat,Female,Yes,16,0,0,0,1,0,0,2,video1_cred_aby,cred_aby,19,1,-0.446375807,1,1,0,0
3044,R_6f0G76OnPW0mmJG,Old Treat,harm_anna,2,2,Old Treat,Female,Yes,16,0,0,0,1,0,0,2,video2_cred_anna,cred_anna,35,2,0.116265577,1,1,0,1
3045,R_6f0G76OnPW0mmJG,Old Treat,harm_cham,1,1,Old Treat,Female,Yes,16,0,0,0,1,0,0,2,video3_cred_cham,cred_cham,14,3,-0.622201239,1,1,0,0
3046,R_6f0G76OnPW0mmJG,Old Treat,harm_fab,1,1,Old Treat,Female,Yes,16,0,0,0,1,0,0,2,video4_cred_fab,cred_fab,27,4,-0.165055115,1,1,0,1
3047,R_6f0G76OnPW0mmJG,Old Treat,harm_mae,2,2,Old Treat,Female,Yes,16,0,0,0,1,0,0,2,video5_cred_mae,cred_mae,30,5,-0.059559855,1,1,0,1
3048,R_6f0G76OnPW0mmJG,Old Treat,harm_zanx,1,1,Old Treat,Female,Yes,16,0,0,0,1,0,0,2,video6_cred_zanx,cred_zanx,16,6,-0.551871066,1,1,0,0
3049,R_6fDUMmE2aSTfDwf,Young Control,harm_aby,1,1,Young Control,Female,Yes,16,1,0,0,0,0,0,1,video1_cred_aby,cred_aby,0,1,-1.114512449,1,0,0,0
3050,R_6fDUMmE2aSTfDwf,Young Control,harm_anna,1,1,Young Control,Female,Yes,16,1,0,0,0,0,0,1,video2_cred_anna,cred_anna,9,2,-0.798026671,1,0,0,0
3051,R_6fDUMmE2aSTfDwf,Young Control,harm_cham,1,1,Young Control,Female,Yes,16,1,0,0,0,0,0,1,video3_cred_cham,cred_cham,16,3,-0.551871066,1,0,0,0
3052,R_6fDUMmE2aSTfDwf,Young Control,harm_fab,1,1,Young Control,Female,Yes,16,1,0,0,0,0,0,1,video4_cred_fab,cred_fab,26,4,-0.200220201,1,0,0,1
3053,R_6fDUMmE2aSTfDwf,Young Control,harm_mae,1,1,Young Control,Female,Yes,16,1,0,0,0,0,0,1,video5_cred_mae,cred_mae,0,5,-1.114512449,1,0,0,0
3054,R_6fDUMmE2aSTfDwf,Young Control,harm_zanx,1,1,Young Control,Female,Yes,16,1,0,0,0,0,0,1,video6_cred_zanx,cred_zanx,11,6,-0.727696498,1,0,0,0
3055,R_6fNp11AWA4emmWM,Old Treat,harm_aby,1,1,Old Treat,Male,Yes,17,0,0,0,0,1,1,1,video1_cred_aby,cred_aby,10,1,-0.762861585,1,1,0,0
3056,R_6fNp11AWA4emmWM,Old Treat,harm_anna,2,2,Old Treat,Male,Yes,17,0,0,0,0,1,1,1,video2_cred_anna,cred_anna,26,2,-0.200220201,1,1,0,1
3057,R_6fNp11AWA4emmWM,Old Treat,harm_cham,2,2,Old Treat,Male,Yes,17,0,0,0,0,1,1,1,video3_cred_cham,cred_cham,50,3,0.643741874,1,1,0,1
3058,R_6fNp11AWA4emmWM,Old Treat,harm_fab,1,1,Old Treat,Male,Yes,17,0,0,0,0,1,1,1,video4_cred_fab,cred_fab,50,4,0.643741874,1,1,0,1
3059,R_6fNp11AWA4emmWM,Old Treat,harm_mae,2,2,Old Treat,Male,Yes,17,0,0,0,0,1,1,1,video5_cred_mae,cred_mae,50,5,0.643741874,1,1,0,1
3060,R_6fNp11AWA4emmWM,Old Treat,harm_zanx,2,2,Old Treat,Male,Yes,17,0,0,0,0,1,1,1,video6_cred_zanx,cred_zanx,29,6,-0.094724942,1,1,0,1
3061,R_6fZ5s9RhvBTzMlI,Young Control,harm_aby,4,4,Young Control,Male,No,17,0,1,0,0,0,1,2,video1_cred_aby,cred_aby,41,1,0.327256096,1,0,0,1
3062,R_6fZ5s9RhvBTzMlI,Young Control,harm_anna,3,3,Young Control,Male,No,17,0,1,0,0,0,1,2,video2_cred_anna,cred_anna,20,2,-0.41121072,1,0,0,0
3063,R_6fZ5s9RhvBTzMlI,Young Control,harm_cham,4,4,Young Control,Male,No,17,0,1,0,0,0,1,2,video3_cred_cham,cred_cham,20,3,-0.41121072,1,0,0,0
3064,R_6fZ5s9RhvBTzMlI,Young Control,harm_fab,3,3,Young Control,Male,No,17,0,1,0,0,0,1,2,video4_cred_fab,cred_fab,30,4,-0.059559855,1,0,0,1
3065,R_6fZ5s9RhvBTzMlI,Young Control,harm_mae,4,4,Young Control,Male,No,17,0,1,0,0,0,1,2,video5_cred_mae,cred_mae,25,5,-0.235385288,1,0,0,1
3066,R_6fZ5s9RhvBTzMlI,Young Control,harm_zanx,3,3,Young Control,Male,No,17,0,1,0,0,0,1,2,video6_cred_zanx,cred_zanx,30,6,-0.059559855,1,0,0,1
3067,R_6gY2RVuo69qFXw9,Young Control,harm_aby,1,1,Young Control,Female,Yes,17,1,0,0,0,0,1,1,video1_cred_aby,cred_aby,0,1,-1.114512449,1,0,0,0
3068,R_6gY2RVuo69qFXw9,Young Control,harm_anna,1,1,Young Control,Female,Yes,17,1,0,0,0,0,1,1,video2_cred_anna,cred_anna,8,2,-0.833191758,1,0,0,0
3069,R_6gY2RVuo69qFXw9,Young Control,harm_cham,1,1,Young Control,Female,Yes,17,1,0,0,0,0,1,1,video3_cred_cham,cred_cham,0,3,-1.114512449,1,0,0,0
3070,R_6gY2RVuo69qFXw9,Young Control,harm_fab,1,1,Young Control,Female,Yes,17,1,0,0,0,0,1,1,video4_cred_fab,cred_fab,0,4,-1.114512449,1,0,0,0
3071,R_6gY2RVuo69qFXw9,Young Control,harm_mae,1,1,Young Control,Female,Yes,17,1,0,0,0,0,1,1,video5_cred_mae,cred_mae,0,5,-1.114512449,1,0,0,0
3072,R_6gY2RVuo69qFXw9,Young Control,harm_zanx,1,1,Young Control,Female,Yes,17,1,0,0,0,0,1,1,video6_cred_zanx,cred_zanx,0,6,-1.114512449,1,0,0,0
3073,R_6gbvZMO0IGFZNwe,Young Treat,harm_aby,2,2,Young Treat,Male,Yes,17,0,0,0,1,0,1,2,video1_cred_aby,cred_aby,0,1,-1.114512449,1,0,0,0
3074,R_6gbvZMO0IGFZNwe,Young Treat,harm_anna,2,2,Young Treat,Male,Yes,17,0,0,0,1,0,1,2,video2_cred_anna,cred_anna,0,2,-1.114512449,1,0,0,0
3075,R_6gbvZMO0IGFZNwe,Young Treat,harm_cham,2,2,Young Treat,Male,Yes,17,0,0,0,1,0,1,2,video3_cred_cham,cred_cham,0,3,-1.114512449,1,0,0,0
3076,R_6gbvZMO0IGFZNwe,Young Treat,harm_fab,2,2,Young Treat,Male,Yes,17,0,0,0,1,0,1,2,video4_cred_fab,cred_fab,0,4,-1.114512449,1,0,0,0
3077,R_6gbvZMO0IGFZNwe,Young Treat,harm_mae,2,2,Young Treat,Male,Yes,17,0,0,0,1,0,1,2,video5_cred_mae,cred_mae,0,5,-1.114512449,1,0,0,0
3078,R_6gbvZMO0IGFZNwe,Young Treat,harm_zanx,2,2,Young Treat,Male,Yes,17,0,0,0,1,0,1,2,video6_cred_zanx,cred_zanx,0,6,-1.114512449,1,0,0,0
3079,R_6hN634xlkuYZMKl,Old Control,harm_aby,1,1,Old Control,Male,Yes,16,0,0,0,0,1,0,1,video1_cred_aby,cred_aby,10,1,-0.762861585,1,0,0,0
3080,R_6hN634xlkuYZMKl,Old Control,harm_anna,2,2,Old Control,Male,Yes,16,0,0,0,0,1,0,1,video2_cred_anna,cred_anna,30,2,-0.059559855,1,0,0,1
3081,R_6hN634xlkuYZMKl,Old Control,harm_cham,1,1,Old Control,Male,Yes,16,0,0,0,0,1,0,1,video3_cred_cham,cred_cham,22,3,-0.340880547,1,0,0,0
3082,R_6hN634xlkuYZMKl,Old Control,harm_fab,1,1,Old Control,Male,Yes,16,0,0,0,0,1,0,1,video4_cred_fab,cred_fab,4,4,-0.973852103,1,0,0,0
3083,R_6hN634xlkuYZMKl,Old Control,harm_mae,1,1,Old Control,Male,Yes,16,0,0,0,0,1,0,1,video5_cred_mae,cred_mae,7,5,-0.868356844,1,0,0,0
3084,R_6hN634xlkuYZMKl,Old Control,harm_zanx,1,1,Old Control,Male,Yes,16,0,0,0,0,1,0,1,video6_cred_zanx,cred_zanx,6,6,-0.903521931,1,0,0,0
3085,R_6hR0HGQ1vudWYeS,Young Control,harm_aby,1,1,Young Control,Female,Yes,16,0,0,0,0,1,1,2,video1_cred_aby,cred_aby,0,1,-1.114512449,1,0,0,0
3086,R_6hR0HGQ1vudWYeS,Young Control,harm_anna,1,1,Young Control,Female,Yes,16,0,0,0,0,1,1,2,video2_cred_anna,cred_anna,4,2,-0.973852103,1,0,0,0
3087,R_6hR0HGQ1vudWYeS,Young Control,harm_cham,1,1,Young Control,Female,Yes,16,0,0,0,0,1,1,2,video3_cred_cham,cred_cham,0,3,-1.114512449,1,0,0,0
3088,R_6hR0HGQ1vudWYeS,Young Control,harm_fab,1,1,Young Control,Female,Yes,16,0,0,0,0,1,1,2,video4_cred_fab,cred_fab,0,4,-1.114512449,1,0,0,0
3089,R_6hR0HGQ1vudWYeS,Young Control,harm_mae,1,1,Young Control,Female,Yes,16,0,0,0,0,1,1,2,video5_cred_mae,cred_mae,10,5,-0.762861585,1,0,0,0
3090,R_6hR0HGQ1vudWYeS,Young Control,harm_zanx,1,1,Young Control,Female,Yes,16,0,0,0,0,1,1,2,video6_cred_zanx,cred_zanx,0,6,-1.114512449,1,0,0,0
3091,R_6hRDR18dLYIhCBb,Young Control,harm_aby,2,2,Young Control,Female,Yes,16,0,0,0,1,0,0,2,video1_cred_aby,cred_aby,14,1,-0.622201239,1,0,0,0
3092,R_6hRDR18dLYIhCBb,Young Control,harm_anna,2,2,Young Control,Female,Yes,16,0,0,0,1,0,0,2,video2_cred_anna,cred_anna,14,2,-0.622201239,1,0,0,0
3093,R_6hRDR18dLYIhCBb,Young Control,harm_cham,2,2,Young Control,Female,Yes,16,0,0,0,1,0,0,2,video3_cred_cham,cred_cham,17,3,-0.516705979,1,0,0,0
3094,R_6hRDR18dLYIhCBb,Young Control,harm_fab,2,2,Young Control,Female,Yes,16,0,0,0,1,0,0,2,video4_cred_fab,cred_fab,14,4,-0.622201239,1,0,0,0
3095,R_6hRDR18dLYIhCBb,Young Control,harm_mae,2,2,Young Control,Female,Yes,16,0,0,0,1,0,0,2,video5_cred_mae,cred_mae,12,5,-0.692531412,1,0,0,0
3096,R_6hRDR18dLYIhCBb,Young Control,harm_zanx,2,2,Young Control,Female,Yes,16,0,0,0,1,0,0,2,video6_cred_zanx,cred_zanx,10,6,-0.762861585,1,0,0,0
3097,R_6haG4xLMxtwJnFf,Young Control,harm_aby,1,1,Young Control,Female,No,17,1,0,0,0,0,1,1,video1_cred_aby,cred_aby,5,1,-0.938687017,1,0,0,0
3098,R_6haG4xLMxtwJnFf,Young Control,harm_anna,1,1,Young Control,Female,No,17,1,0,0,0,0,1,1,video2_cred_anna,cred_anna,0,2,-1.114512449,1,0,0,0
3099,R_6haG4xLMxtwJnFf,Young Control,harm_cham,1,1,Young Control,Female,No,17,1,0,0,0,0,1,1,video3_cred_cham,cred_cham,2,3,-1.044182276,1,0,0,0
3100,R_6haG4xLMxtwJnFf,Young Control,harm_fab,1,1,Young Control,Female,No,17,1,0,0,0,0,1,1,video4_cred_fab,cred_fab,NA,4,NA,1,0,0,NA
3101,R_6haG4xLMxtwJnFf,Young Control,harm_mae,1,1,Young Control,Female,No,17,1,0,0,0,0,1,1,video5_cred_mae,cred_mae,5,5,-0.938687017,1,0,0,0
3102,R_6haG4xLMxtwJnFf,Young Control,harm_zanx,1,1,Young Control,Female,No,17,1,0,0,0,0,1,1,video6_cred_zanx,cred_zanx,3,6,-1.00901719,1,0,0,0
3103,R_6hxQw09lFFNmyUb,Old Treat,harm_aby,1,1,Old Treat,Female,Yes,16,0,0,0,1,0,1,2,video1_cred_aby,cred_aby,29,1,-0.094724942,1,0,0,1
3104,R_6hxQw09lFFNmyUb,Old Treat,harm_anna,1,1,Old Treat,Female,Yes,16,0,0,0,1,0,1,2,video2_cred_anna,cred_anna,20,2,-0.41121072,1,0,0,0
3105,R_6hxQw09lFFNmyUb,Old Treat,harm_cham,1,1,Old Treat,Female,Yes,16,0,0,0,1,0,1,2,video3_cred_cham,cred_cham,28,3,-0.129890028,1,0,0,1
3106,R_6hxQw09lFFNmyUb,Old Treat,harm_fab,1,1,Old Treat,Female,Yes,16,0,0,0,1,0,1,2,video4_cred_fab,cred_fab,11,4,-0.727696498,1,0,0,0
3107,R_6hxQw09lFFNmyUb,Old Treat,harm_mae,1,1,Old Treat,Female,Yes,16,0,0,0,1,0,1,2,video5_cred_mae,cred_mae,32,5,0.010770317,1,0,0,1
3108,R_6hxQw09lFFNmyUb,Old Treat,harm_zanx,1,1,Old Treat,Female,Yes,16,0,0,0,1,0,1,2,video6_cred_zanx,cred_zanx,14,6,-0.622201239,1,0,0,0
3109,R_6iMpmBFQZWSiT3H,Young Control,harm_aby,4,4,Young Control,Male,No,15,0,0,1,0,0,0,4,video1_cred_aby,cred_aby,77,1,1.593199208,1,1,1,1
3110,R_6iMpmBFQZWSiT3H,Young Control,harm_anna,3,3,Young Control,Male,No,15,0,0,1,0,0,0,4,video2_cred_anna,cred_anna,73,2,1.452538862,1,1,1,1
3111,R_6iMpmBFQZWSiT3H,Young Control,harm_cham,4,4,Young Control,Male,No,15,0,0,1,0,0,0,4,video3_cred_cham,cred_cham,71,3,1.382208689,1,1,1,1
3112,R_6iMpmBFQZWSiT3H,Young Control,harm_fab,3,3,Young Control,Male,No,15,0,0,1,0,0,0,4,video4_cred_fab,cred_fab,76.5,4,1.575616665,1,1,1,1
3113,R_6iMpmBFQZWSiT3H,Young Control,harm_mae,4,4,Young Control,Male,No,15,0,0,1,0,0,0,4,video5_cred_mae,cred_mae,72,5,1.417373776,1,1,1,1
3114,R_6iMpmBFQZWSiT3H,Young Control,harm_zanx,4,4,Young Control,Male,No,15,0,0,1,0,0,0,4,video6_cred_zanx,cred_zanx,79,6,1.663529381,1,1,1,1
3115,R_6ilCz0tSghM6SZD,Young Control,harm_aby,1,1,Young Control,Female,No,16,1,0,0,0,0,0,1,video1_cred_aby,cred_aby,24,1,-0.270550374,1,0,0,1
3116,R_6ilCz0tSghM6SZD,Young Control,harm_anna,1,1,Young Control,Female,No,16,1,0,0,0,0,0,1,video2_cred_anna,cred_anna,0,2,-1.114512449,1,0,0,0
3117,R_6ilCz0tSghM6SZD,Young Control,harm_cham,1,1,Young Control,Female,No,16,1,0,0,0,0,0,1,video3_cred_cham,cred_cham,0,3,-1.114512449,1,0,0,0
3118,R_6ilCz0tSghM6SZD,Young Control,harm_fab,1,1,Young Control,Female,No,16,1,0,0,0,0,0,1,video4_cred_fab,cred_fab,0,4,-1.114512449,1,0,0,0
3119,R_6ilCz0tSghM6SZD,Young Control,harm_mae,1,1,Young Control,Female,No,16,1,0,0,0,0,0,1,video5_cred_mae,cred_mae,0,5,-1.114512449,1,0,0,0
3120,R_6ilCz0tSghM6SZD,Young Control,harm_zanx,1,1,Young Control,Female,No,16,1,0,0,0,0,0,1,video6_cred_zanx,cred_zanx,0,6,-1.114512449,1,0,0,0
3121,R_6jJ1s1JhKfdgZft,Young Treat,harm_aby,1,1,Young Treat,Female,No,15,1,0,0,0,0,0,1,video1_cred_aby,cred_aby,0,1,-1.114512449,1,0,0,0
3122,R_6jJ1s1JhKfdgZft,Young Treat,harm_anna,1,1,Young Treat,Female,No,15,1,0,0,0,0,0,1,video2_cred_anna,cred_anna,12,2,-0.692531412,1,0,0,0
3123,R_6jJ1s1JhKfdgZft,Young Treat,harm_cham,1,1,Young Treat,Female,No,15,1,0,0,0,0,0,1,video3_cred_cham,cred_cham,10,3,-0.762861585,1,0,0,0
3124,R_6jJ1s1JhKfdgZft,Young Treat,harm_fab,1,1,Young Treat,Female,No,15,1,0,0,0,0,0,1,video4_cred_fab,cred_fab,0,4,-1.114512449,1,0,0,0
3125,R_6jJ1s1JhKfdgZft,Young Treat,harm_mae,1,1,Young Treat,Female,No,15,1,0,0,0,0,0,1,video5_cred_mae,cred_mae,22,5,-0.340880547,1,0,0,0
3126,R_6jJ1s1JhKfdgZft,Young Treat,harm_zanx,1,1,Young Treat,Female,No,15,1,0,0,0,0,0,1,video6_cred_zanx,cred_zanx,2,6,-1.044182276,1,0,0,0
3127,R_6jYYET0mEl35MpL,Old Control,harm_aby,1,1,Old Control,Female,Yes,14,0,0,0,0,1,1,2,video1_cred_aby,cred_aby,15,1,-0.587036152,1,0,0,0
3128,R_6jYYET0mEl35MpL,Old Control,harm_anna,1,1,Old Control,Female,Yes,14,0,0,0,0,1,1,2,video2_cred_anna,cred_anna,15,2,-0.587036152,1,0,0,0
3129,R_6jYYET0mEl35MpL,Old Control,harm_cham,1,1,Old Control,Female,Yes,14,0,0,0,0,1,1,2,video3_cred_cham,cred_cham,15,3,-0.587036152,1,0,0,0
3130,R_6jYYET0mEl35MpL,Old Control,harm_fab,1,1,Old Control,Female,Yes,14,0,0,0,0,1,1,2,video4_cred_fab,cred_fab,20,4,-0.41121072,1,0,0,0
3131,R_6jYYET0mEl35MpL,Old Control,harm_mae,1,1,Old Control,Female,Yes,14,0,0,0,0,1,1,2,video5_cred_mae,cred_mae,25,5,-0.235385288,1,0,0,1
3132,R_6jYYET0mEl35MpL,Old Control,harm_zanx,1,1,Old Control,Female,Yes,14,0,0,0,0,1,1,2,video6_cred_zanx,cred_zanx,5,6,-0.938687017,1,0,0,0
3133,R_6jlWOVVsoe06pAN,Old Treat,harm_aby,3,3,Old Treat,Male,No,17,1,0,0,0,0,1,2,video1_cred_aby,cred_aby,59,1,0.960227652,1,1,0,1
3134,R_6jlWOVVsoe06pAN,Old Treat,harm_anna,2,2,Old Treat,Male,No,17,1,0,0,0,0,1,2,video2_cred_anna,cred_anna,57,2,0.889897479,1,1,0,1
3135,R_6jlWOVVsoe06pAN,Old Treat,harm_cham,3,3,Old Treat,Male,No,17,1,0,0,0,0,1,2,video3_cred_cham,cred_cham,66,3,1.206383257,1,1,0,1
3136,R_6jlWOVVsoe06pAN,Old Treat,harm_fab,3,3,Old Treat,Male,No,17,1,0,0,0,0,1,2,video4_cred_fab,cred_fab,61,4,1.030557825,1,1,0,1
3137,R_6jlWOVVsoe06pAN,Old Treat,harm_mae,2,2,Old Treat,Male,No,17,1,0,0,0,0,1,2,video5_cred_mae,cred_mae,55,5,0.819567306,1,1,0,1
