,ResponseId,Condition,influencer_video,vape_cool,vape_attr,video_id,influencer,credibility_median,video_number,credibility_median_rescale,Sex,Ethnicity,Age,white,asian,black,multi,other,infl_expos,vape_appeal,vape_appeal_sum,vape_appeal_pretest_sum,vape_appeal_pretest_3cat,vape_appeal_t3,Ethnicity,Sex,sm_freq_use,sub_30dayuse,credibility_median_binary
3226,R_6ruPXjqLYeaFMvT,Old Treat,fab,1,1,video4_cred_fab,cred_fab,6,4,-0.903521931,Female,Yes,1,0,0,0,0,1,1,1,2,2,Low,Moderate,Yes,Female,1,0,0
3227,R_6ruPXjqLYeaFMvT,Old Treat,mae,1,1,video5_cred_mae,cred_mae,8,5,-0.833191758,Female,Yes,1,0,0,0,0,1,1,1,2,2,Low,Moderate,Yes,Female,1,0,0
3228,R_6ruPXjqLYeaFMvT,Old Treat,zanx,1,1,video6_cred_zanx,cred_zanx,10,6,-0.762861585,Female,Yes,1,0,0,0,0,1,1,1,2,2,Low,Moderate,Yes,Female,1,0,0
3229,R_6sRYgVD9TzIz00v,Young Treat,aby,0,0,video1_cred_aby,cred_aby,37,1,0.18659575,Female,No,4,0,0,1,0,0,0,0,0,0,Low,Low,No,Female,1,0,1
3230,R_6sRYgVD9TzIz00v,Young Treat,anna,0,0,video2_cred_anna,cred_anna,41,2,0.327256096,Female,No,4,0,0,1,0,0,0,0,0,0,Low,Low,No,Female,1,0,1
3231,R_6sRYgVD9TzIz00v,Young Treat,cham,0,0,video3_cred_cham,cred_cham,45,3,0.467916441,Female,No,4,0,0,1,0,0,0,0,0,0,Low,Low,No,Female,1,0,1
3232,R_6sRYgVD9TzIz00v,Young Treat,fab,0,0,video4_cred_fab,cred_fab,39,4,0.256925923,Female,No,4,0,0,1,0,0,0,0,0,0,Low,Low,No,Female,1,0,1
3233,R_6sRYgVD9TzIz00v,Young Treat,mae,0,0,video5_cred_mae,cred_mae,44,5,0.432751355,Female,No,4,0,0,1,0,0,0,0,0,0,Low,Low,No,Female,1,0,1
3234,R_6sRYgVD9TzIz00v,Young Treat,zanx,0,0,video6_cred_zanx,cred_zanx,50,6,0.643741874,Female,No,4,0,0,1,0,0,0,0,0,0,Low,Low,No,Female,1,0,1
3235,R_6shlqJbcbFzDgcg,Young Treat,aby,0,0,video1_cred_aby,cred_aby,13,1,-0.657366325,Female,Yes,3,0,0,1,0,1,0,0,0,3,Low,Low,Yes,Female,1,0,0
3236,R_6shlqJbcbFzDgcg,Young Treat,anna,1,1,video2_cred_anna,cred_anna,11,2,-0.727696498,Female,Yes,3,0,0,1,0,1,0,1,2,3,Low,Moderate,Yes,Female,1,0,0
3237,R_6shlqJbcbFzDgcg,Young Treat,cham,1,2,video3_cred_cham,cred_cham,38,3,0.221760836,Female,Yes,3,0,0,1,0,1,0,1.5,3,3,Low,Moderate,Yes,Female,1,0,1
3238,R_6shlqJbcbFzDgcg,Young Treat,fab,1,1,video4_cred_fab,cred_fab,12,4,-0.692531412,Female,Yes,3,0,0,1,0,1,0,1,2,3,Low,Moderate,Yes,Female,1,0,0
3239,R_6shlqJbcbFzDgcg,Young Treat,mae,1,1,video5_cred_mae,cred_mae,10,5,-0.762861585,Female,Yes,3,0,0,1,0,1,0,1,2,3,Low,Moderate,Yes,Female,1,0,0
3240,R_6shlqJbcbFzDgcg,Young Treat,zanx,1,0,video6_cred_zanx,cred_zanx,5,6,-0.938687017,Female,Yes,3,0,0,1,0,1,0,0.5,1,3,Low,Moderate,Yes,Female,1,0,0
3241,R_6stPnbZJpfR4Zxx,Old Control,aby,1,1,video1_cred_aby,cred_aby,13,1,-0.657366325,Female,No,2,0,0,1,0,0,0,1,2,0,Low,Moderate,No,Female,3,0,0
3242,R_6stPnbZJpfR4Zxx,Old Control,anna,1,1,video2_cred_anna,cred_anna,8,2,-0.833191758,Female,No,2,0,0,1,0,0,0,1,2,0,Low,Moderate,No,Female,3,0,0
3243,R_6stPnbZJpfR4Zxx,Old Control,cham,1,1,video3_cred_cham,cred_cham,15,3,-0.587036152,Female,No,2,0,0,1,0,0,0,1,2,0,Low,Moderate,No,Female,3,0,0
3244,R_6stPnbZJpfR4Zxx,Old Control,fab,0,1,video4_cred_fab,cred_fab,8,4,-0.833191758,Female,No,2,0,0,1,0,0,0,0.5,1,0,Low,Moderate,No,Female,3,0,0
3245,R_6stPnbZJpfR4Zxx,Old Control,mae,0,0,video5_cred_mae,cred_mae,56,5,0.854732392,Female,No,2,0,0,1,0,0,0,0,0,0,Low,Low,No,Female,3,0,1
3246,R_6stPnbZJpfR4Zxx,Old Control,zanx,NA,NA,video6_cred_zanx,cred_zanx,NA,6,NA,Female,No,2,0,0,1,0,0,0,NA,NA,0,Low,NA,No,Female,3,0,NA
3247,R_6swOj8GzsG53bgd,Old Treat,aby,0,0,video1_cred_aby,cred_aby,0,1,-1.114512449,Female,I prefer not to answer,3,0,0,0,0,1,0,0,0,0,Low,Low,NA,Female,1,0,0
3248,R_6swOj8GzsG53bgd,Old Treat,anna,0,0,video2_cred_anna,cred_anna,0,2,-1.114512449,Female,I prefer not to answer,3,0,0,0,0,1,0,0,0,0,Low,Low,NA,Female,1,0,0
3249,R_6swOj8GzsG53bgd,Old Treat,cham,0,0,video3_cred_cham,cred_cham,0,3,-1.114512449,Female,I prefer not to answer,3,0,0,0,0,1,0,0,0,0,Low,Low,NA,Female,1,0,0
3250,R_6swOj8GzsG53bgd,Old Treat,fab,0,0,video4_cred_fab,cred_fab,0,4,-1.114512449,Female,I prefer not to answer,3,0,0,0,0,1,0,0,0,0,Low,Low,NA,Female,1,0,0
3251,R_6swOj8GzsG53bgd,Old Treat,mae,0,0,video5_cred_mae,cred_mae,0,5,-1.114512449,Female,I prefer not to answer,3,0,0,0,0,1,0,0,0,0,Low,Low,NA,Female,1,0,0
3252,R_6swOj8GzsG53bgd,Old Treat,zanx,0,0,video6_cred_zanx,cred_zanx,1,6,-1.079347363,Female,I prefer not to answer,3,0,0,0,0,1,0,0,0,0,Low,Low,NA,Female,1,0,0
3253,R_6tLMZTY7T7enBTw,Young Treat,aby,0,0,video1_cred_aby,cred_aby,8,1,-0.833191758,Female,No,3,1,0,0,0,0,1,0,0,7,Moderate,Low,No,Female,1,0,0
3254,R_6tLMZTY7T7enBTw,Young Treat,anna,0,1,video2_cred_anna,cred_anna,8,2,-0.833191758,Female,No,3,1,0,0,0,0,1,0.5,1,7,Moderate,Moderate,No,Female,1,0,0
3255,R_6tLMZTY7T7enBTw,Young Treat,cham,1,0,video3_cred_cham,cred_cham,18,3,-0.481540893,Female,No,3,1,0,0,0,0,1,0.5,1,7,Moderate,Moderate,No,Female,1,0,0
3256,R_6tLMZTY7T7enBTw,Young Treat,fab,1,1,video4_cred_fab,cred_fab,6,4,-0.903521931,Female,No,3,1,0,0,0,0,1,1,2,7,Moderate,Moderate,No,Female,1,0,0
3257,R_6tLMZTY7T7enBTw,Young Treat,mae,1,1,video5_cred_mae,cred_mae,0,5,-1.114512449,Female,No,3,1,0,0,0,0,1,1,2,7,Moderate,Moderate,No,Female,1,0,0
3258,R_6tLMZTY7T7enBTw,Young Treat,zanx,1,1,video6_cred_zanx,cred_zanx,18,6,-0.481540893,Female,No,3,1,0,0,0,0,1,1,2,7,Moderate,Moderate,No,Female,1,0,0
3259,R_6u2nw9Glg0dswaR,Young Control,aby,0,0,video1_cred_aby,cred_aby,0,1,-1.114512449,Female,Yes,4,1,0,0,0,0,1,0,0,0,Low,Low,Yes,Female,1,0,0
3260,R_6u2nw9Glg0dswaR,Young Control,anna,0,0,video2_cred_anna,cred_anna,7,2,-0.868356844,Female,Yes,4,1,0,0,0,0,1,0,0,0,Low,Low,Yes,Female,1,0,0
3261,R_6u2nw9Glg0dswaR,Young Control,cham,0,0,video3_cred_cham,cred_cham,15,3,-0.587036152,Female,Yes,4,1,0,0,0,0,1,0,0,0,Low,Low,Yes,Female,1,0,0
3262,R_6u2nw9Glg0dswaR,Young Control,fab,0,0,video4_cred_fab,cred_fab,0,4,-1.114512449,Female,Yes,4,1,0,0,0,0,1,0,0,0,Low,Low,Yes,Female,1,0,0
3263,R_6u2nw9Glg0dswaR,Young Control,mae,0,0,video5_cred_mae,cred_mae,2,5,-1.044182276,Female,Yes,4,1,0,0,0,0,1,0,0,0,Low,Low,Yes,Female,1,0,0
3264,R_6u2nw9Glg0dswaR,Young Control,zanx,0,0,video6_cred_zanx,cred_zanx,2,6,-1.044182276,Female,Yes,4,1,0,0,0,0,1,0,0,0,Low,Low,Yes,Female,1,0,0
3265,R_6uJVa7kBXFV3zee,Old Control,aby,0,0,video1_cred_aby,cred_aby,NA,1,NA,Female,No,1,0,0,1,0,0,0,0,0,0,Low,Low,No,Female,1,0,NA
3266,R_6uJVa7kBXFV3zee,Old Control,anna,0,0,video2_cred_anna,cred_anna,NA,2,NA,Female,No,1,0,0,1,0,0,0,0,0,0,Low,Low,No,Female,1,0,NA
3267,R_6uJVa7kBXFV3zee,Old Control,cham,0,0,video3_cred_cham,cred_cham,NA,3,NA,Female,No,1,0,0,1,0,0,0,0,0,0,Low,Low,No,Female,1,0,NA
3268,R_6uJVa7kBXFV3zee,Old Control,fab,0,0,video4_cred_fab,cred_fab,NA,4,NA,Female,No,1,0,0,1,0,0,0,0,0,0,Low,Low,No,Female,1,0,NA
3269,R_6uJVa7kBXFV3zee,Old Control,mae,0,0,video5_cred_mae,cred_mae,NA,5,NA,Female,No,1,0,0,1,0,0,0,0,0,0,Low,Low,No,Female,1,0,NA
3270,R_6uJVa7kBXFV3zee,Old Control,zanx,0,0,video6_cred_zanx,cred_zanx,NA,6,NA,Female,No,1,0,0,1,0,0,0,0,0,0,Low,Low,No,Female,1,0,NA
3271,R_6wFbxo9V7jdtuu2,Old Treat,aby,0,0,video1_cred_aby,cred_aby,0,1,-1.114512449,Male,Yes,1,0,0,0,0,0,0,0,0,0,Low,Low,Yes,Male,1,0,0
3272,R_6wFbxo9V7jdtuu2,Old Treat,anna,0,NA,video2_cred_anna,cred_anna,5,2,-0.938687017,Male,Yes,1,0,0,0,0,0,0,0,NA,0,Low,NA,Yes,Male,1,0,0
3273,R_6wFbxo9V7jdtuu2,Old Treat,cham,0,0,video3_cred_cham,cred_cham,0,3,-1.114512449,Male,Yes,1,0,0,0,0,0,0,0,0,0,Low,Low,Yes,Male,1,0,0
3274,R_6wFbxo9V7jdtuu2,Old Treat,fab,0,0,video4_cred_fab,cred_fab,0,4,-1.114512449,Male,Yes,1,0,0,0,0,0,0,0,0,0,Low,Low,Yes,Male,1,0,0
3275,R_6wFbxo9V7jdtuu2,Old Treat,mae,0,7,video5_cred_mae,cred_mae,2,5,-1.044182276,Male,Yes,1,0,0,0,0,0,0,3.5,7,0,Low,High,Yes,Male,1,0,0
3276,R_6wFbxo9V7jdtuu2,Old Treat,zanx,0,0,video6_cred_zanx,cred_zanx,0,6,-1.114512449,Male,Yes,1,0,0,0,0,0,0,0,0,0,Low,Low,Yes,Male,1,0,0
3277,R_6xHXYzBZmYzIgkF,Old Control,aby,0,0,video1_cred_aby,cred_aby,0,1,-1.114512449,Male,No,2,0,0,0,0,1,1,0,0,0,Low,Low,No,Male,3,0,0
3278,R_6xHXYzBZmYzIgkF,Old Control,anna,0,0,video2_cred_anna,cred_anna,0,2,-1.114512449,Male,No,2,0,0,0,0,1,1,0,0,0,Low,Low,No,Male,3,0,0
3279,R_6xHXYzBZmYzIgkF,Old Control,cham,0,0,video3_cred_cham,cred_cham,9,3,-0.798026671,Male,No,2,0,0,0,0,1,1,0,0,0,Low,Low,No,Male,3,0,0
3280,R_6xHXYzBZmYzIgkF,Old Control,fab,0,0,video4_cred_fab,cred_fab,0,4,-1.114512449,Male,No,2,0,0,0,0,1,1,0,0,0,Low,Low,No,Male,3,0,0
3281,R_6xHXYzBZmYzIgkF,Old Control,mae,0,0,video5_cred_mae,cred_mae,0,5,-1.114512449,Male,No,2,0,0,0,0,1,1,0,0,0,Low,Low,No,Male,3,0,0
3282,R_6xHXYzBZmYzIgkF,Old Control,zanx,0,0,video6_cred_zanx,cred_zanx,0,6,-1.114512449,Male,No,2,0,0,0,0,1,1,0,0,0,Low,Low,No,Male,3,0,0
3283,R_6xJ4wX7VhijIj3X,Young Treat,aby,NA,5,video1_cred_aby,cred_aby,71,1,1.382208689,Male,No,2,0,0,1,0,0,0,5,NA,NA,NA,NA,No,Male,1,1,1
3284,R_6xJ4wX7VhijIj3X,Young Treat,anna,NA,NA,video2_cred_anna,cred_anna,NA,2,NA,Male,No,2,0,0,1,0,0,0,NA,NA,NA,NA,NA,No,Male,1,1,NA
3285,R_6xJ4wX7VhijIj3X,Young Treat,cham,NA,NA,video3_cred_cham,cred_cham,NA,3,NA,Male,No,2,0,0,1,0,0,0,NA,NA,NA,NA,NA,No,Male,1,1,NA
3286,R_6xJ4wX7VhijIj3X,Young Treat,fab,NA,NA,video4_cred_fab,cred_fab,NA,4,NA,Male,No,2,0,0,1,0,0,0,NA,NA,NA,NA,NA,No,Male,1,1,NA
3287,R_6xJ4wX7VhijIj3X,Young Treat,mae,NA,NA,video5_cred_mae,cred_mae,73,5,1.452538862,Male,No,2,0,0,1,0,0,0,NA,NA,NA,NA,NA,No,Male,1,1,1
3288,R_6xJ4wX7VhijIj3X,Young Treat,zanx,NA,NA,video6_cred_zanx,cred_zanx,NA,6,NA,Male,No,2,0,0,1,0,0,0,NA,NA,NA,NA,NA,No,Male,1,1,NA
3289,R_6zGf6bSUHITh2a3,Old Treat,aby,0,0,video1_cred_aby,cred_aby,3,1,-1.00901719,Female,Yes,2,0,0,0,0,1,0,0,0,2,Low,Low,Yes,Female,1,0,0
3290,R_6zGf6bSUHITh2a3,Old Treat,anna,0,0,video2_cred_anna,cred_anna,11,2,-0.727696498,Female,Yes,2,0,0,0,0,1,0,0,0,2,Low,Low,Yes,Female,1,0,0
3291,R_6zGf6bSUHITh2a3,Old Treat,cham,0,1,video3_cred_cham,cred_cham,6,3,-0.903521931,Female,Yes,2,0,0,0,0,1,0,0.5,1,2,Low,Moderate,Yes,Female,1,0,0
3292,R_6zGf6bSUHITh2a3,Old Treat,fab,0,0,video4_cred_fab,cred_fab,0,4,-1.114512449,Female,Yes,2,0,0,0,0,1,0,0,0,2,Low,Low,Yes,Female,1,0,0
3293,R_6zGf6bSUHITh2a3,Old Treat,mae,0,1,video5_cred_mae,cred_mae,10,5,-0.762861585,Female,Yes,2,0,0,0,0,1,0,0.5,1,2,Low,Moderate,Yes,Female,1,0,0
3294,R_6zGf6bSUHITh2a3,Old Treat,zanx,1,0,video6_cred_zanx,cred_zanx,9,6,-0.798026671,Female,Yes,2,0,0,0,0,1,0,0.5,1,2,Low,Moderate,Yes,Female,1,0,0
3295,R_6zWFKAPO2yrL44h,Old Treat,aby,0,0,video1_cred_aby,cred_aby,0,1,-1.114512449,Male,Yes,2,1,0,0,0,0,0,0,0,0,Low,Low,Yes,Male,1,0,0
3296,R_6zWFKAPO2yrL44h,Old Treat,anna,0,0,video2_cred_anna,cred_anna,0,2,-1.114512449,Male,Yes,2,1,0,0,0,0,0,0,0,0,Low,Low,Yes,Male,1,0,0
3297,R_6zWFKAPO2yrL44h,Old Treat,cham,0,0,video3_cred_cham,cred_cham,0,3,-1.114512449,Male,Yes,2,1,0,0,0,0,0,0,0,0,Low,Low,Yes,Male,1,0,0
3298,R_6zWFKAPO2yrL44h,Old Treat,fab,0,0,video4_cred_fab,cred_fab,0,4,-1.114512449,Male,Yes,2,1,0,0,0,0,0,0,0,0,Low,Low,Yes,Male,1,0,0
3299,R_6zWFKAPO2yrL44h,Old Treat,mae,0,0,video5_cred_mae,cred_mae,0,5,-1.114512449,Male,Yes,2,1,0,0,0,0,0,0,0,0,Low,Low,Yes,Male,1,0,0
3300,R_6zWFKAPO2yrL44h,Old Treat,zanx,0,0,video6_cred_zanx,cred_zanx,0,6,-1.114512449,Male,Yes,2,1,0,0,0,0,0,0,0,0,Low,Low,Yes,Male,1,0,0
3301,R_6zfFFkkIiGI7thT,Old Control,aby,2,1,video1_cred_aby,cred_aby,21,1,-0.376045634,Female,No,2,0,0,1,0,0,0,1.5,3,0,Low,Moderate,No,Female,1,0,0
3302,R_6zfFFkkIiGI7thT,Old Control,anna,0,0,video2_cred_anna,cred_anna,50,2,0.643741874,Female,No,2,0,0,1,0,0,0,0,0,0,Low,Low,No,Female,1,0,1
3303,R_6zfFFkkIiGI7thT,Old Control,cham,0,0,video3_cred_cham,cred_cham,9,3,-0.798026671,Female,No,2,0,0,1,0,0,0,0,0,0,Low,Low,No,Female,1,0,0
3304,R_6zfFFkkIiGI7thT,Old Control,fab,1,0,video4_cred_fab,cred_fab,32,4,0.010770317,Female,No,2,0,0,1,0,0,0,0.5,1,0,Low,Moderate,No,Female,1,0,1
3305,R_6zfFFkkIiGI7thT,Old Control,mae,2,2,video5_cred_mae,cred_mae,18,5,-0.481540893,Female,No,2,0,0,1,0,0,0,2,4,0,Low,High,No,Female,1,0,0
3306,R_6zfFFkkIiGI7thT,Old Control,zanx,3,1,video6_cred_zanx,cred_zanx,39,6,0.256925923,Female,No,2,0,0,1,0,0,0,2,4,0,Low,High,No,Female,1,0,1
3307,R_6zqKMuP1Prd8mbZ,Young Control,aby,1,1,video1_cred_aby,cred_aby,10,1,-0.762861585,Female,Yes,4,0,0,0,1,0,0,1,2,2,Low,Moderate,Yes,Female,2,1,0
3308,R_6zqKMuP1Prd8mbZ,Young Control,anna,2,2,video2_cred_anna,cred_anna,22,2,-0.340880547,Female,Yes,4,0,0,0,1,0,0,2,4,2,Low,High,Yes,Female,2,1,0
3309,R_6zqKMuP1Prd8mbZ,Young Control,cham,1,1,video3_cred_cham,cred_cham,10,3,-0.762861585,Female,Yes,4,0,0,0,1,0,0,1,2,2,Low,Moderate,Yes,Female,2,1,0
3310,R_6zqKMuP1Prd8mbZ,Young Control,fab,2,3,video4_cred_fab,cred_fab,23,4,-0.305715461,Female,Yes,4,0,0,0,1,0,0,2.5,5,2,Low,High,Yes,Female,2,1,1
3311,R_6zqKMuP1Prd8mbZ,Young Control,mae,1,2,video5_cred_mae,cred_mae,23,5,-0.305715461,Female,Yes,4,0,0,0,1,0,0,1.5,3,2,Low,Moderate,Yes,Female,2,1,1
3312,R_6zqKMuP1Prd8mbZ,Young Control,zanx,1,1,video6_cred_zanx,cred_zanx,10,6,-0.762861585,Female,Yes,4,0,0,0,1,0,0,1,2,2,Low,Moderate,Yes,Female,2,1,0
3313,R_704XS2zQz4douAh,Old Control,aby,6,6,video1_cred_aby,cred_aby,82,1,1.76902464,Male,Yes,2,0,0,1,0,0,0,6,12,13,High,High,Yes,Male,2,1,1
3314,R_704XS2zQz4douAh,Old Control,anna,6,6,video2_cred_anna,cred_anna,87,2,1.944850073,Male,Yes,2,0,0,1,0,0,0,6,12,13,High,High,Yes,Male,2,1,1
3315,R_704XS2zQz4douAh,Old Control,cham,6,6,video3_cred_cham,cred_cham,90,3,2.050345332,Male,Yes,2,0,0,1,0,0,0,6,12,13,High,High,Yes,Male,2,1,1
3316,R_704XS2zQz4douAh,Old Control,fab,6,6,video4_cred_fab,cred_fab,82,4,1.76902464,Male,Yes,2,0,0,1,0,0,0,6,12,13,High,High,Yes,Male,2,1,1
3317,R_704XS2zQz4douAh,Old Control,mae,6,6,video5_cred_mae,cred_mae,79,5,1.663529381,Male,Yes,2,0,0,1,0,0,0,6,12,13,High,High,Yes,Male,2,1,1
3318,R_704XS2zQz4douAh,Old Control,zanx,6,6,video6_cred_zanx,cred_zanx,83,6,1.804189727,Male,Yes,2,0,0,1,0,0,0,6,12,13,High,High,Yes,Male,2,1,1
3319,R_70tWCFw7sFz2kYC,Old Control,aby,0,0,video1_cred_aby,cred_aby,23,1,-0.305715461,Male,Yes,3,1,0,0,0,1,1,0,0,0,Low,Low,Yes,Male,1,0,1
3320,R_70tWCFw7sFz2kYC,Old Control,anna,0,0,video2_cred_anna,cred_anna,71,2,1.382208689,Male,Yes,3,1,0,0,0,1,1,0,0,0,Low,Low,Yes,Male,1,0,1
3321,R_70tWCFw7sFz2kYC,Old Control,cham,0,0,video3_cred_cham,cred_cham,37,3,0.18659575,Male,Yes,3,1,0,0,0,1,1,0,0,0,Low,Low,Yes,Male,1,0,1
3322,R_70tWCFw7sFz2kYC,Old Control,fab,0,0,video4_cred_fab,cred_fab,51,4,0.67890696,Male,Yes,3,1,0,0,0,1,1,0,0,0,Low,Low,Yes,Male,1,0,1
3323,R_70tWCFw7sFz2kYC,Old Control,mae,0,0,video5_cred_mae,cred_mae,29,5,-0.094724942,Male,Yes,3,1,0,0,0,1,1,0,0,0,Low,Low,Yes,Male,1,0,1
3324,R_70tWCFw7sFz2kYC,Old Control,zanx,0,0,video6_cred_zanx,cred_zanx,50,6,0.643741874,Male,Yes,3,1,0,0,0,1,1,0,0,0,Low,Low,Yes,Male,1,0,1
3325,R_71yp3gY4HH8OjI0,Young Control,aby,6,5,video1_cred_aby,cred_aby,79,1,1.663529381,Female,Yes,3,0,0,1,0,0,0,5.5,11,12,High,High,Yes,Female,3,1,1
3326,R_71yp3gY4HH8OjI0,Young Control,anna,5,5,video2_cred_anna,cred_anna,76,2,1.558034122,Female,Yes,3,0,0,1,0,0,0,5,10,12,High,High,Yes,Female,3,1,1
3327,R_71yp3gY4HH8OjI0,Young Control,cham,6,6,video3_cred_cham,cred_cham,91,3,2.085510419,Female,Yes,3,0,0,1,0,0,0,6,12,12,High,High,Yes,Female,3,1,1
3328,R_71yp3gY4HH8OjI0,Young Control,fab,6,6,video4_cred_fab,cred_fab,90,4,2.050345332,Female,Yes,3,0,0,1,0,0,0,6,12,12,High,High,Yes,Female,3,1,1
3329,R_71yp3gY4HH8OjI0,Young Control,mae,6,6,video5_cred_mae,cred_mae,81,5,1.733859554,Female,Yes,3,0,0,1,0,0,0,6,12,12,High,High,Yes,Female,3,1,1
3330,R_71yp3gY4HH8OjI0,Young Control,zanx,5,5,video6_cred_zanx,cred_zanx,78,6,1.628364295,Female,Yes,3,0,0,1,0,0,0,5,10,12,High,High,Yes,Female,3,1,1
3331,R_71zObVflpw2qLAd,Young Control,aby,0,0,video1_cred_aby,cred_aby,0,1,-1.114512449,Male,Yes,4,0,0,0,0,1,0,0,0,6,Moderate,Low,Yes,Male,1,0,0
3332,R_71zObVflpw2qLAd,Young Control,anna,0,0,video2_cred_anna,cred_anna,40,2,0.292091009,Male,Yes,4,0,0,0,0,1,0,0,0,6,Moderate,Low,Yes,Male,1,0,1
3333,R_71zObVflpw2qLAd,Young Control,cham,0,NA,video3_cred_cham,cred_cham,0,3,-1.114512449,Male,Yes,4,0,0,0,0,1,0,0,NA,6,Moderate,NA,Yes,Male,1,0,0
3334,R_71zObVflpw2qLAd,Young Control,fab,0,0,video4_cred_fab,cred_fab,0,4,-1.114512449,Male,Yes,4,0,0,0,0,1,0,0,0,6,Moderate,Low,Yes,Male,1,0,0
3335,R_71zObVflpw2qLAd,Young Control,mae,0,0,video5_cred_mae,cred_mae,0,5,-1.114512449,Male,Yes,4,0,0,0,0,1,0,0,0,6,Moderate,Low,Yes,Male,1,0,0
3336,R_71zObVflpw2qLAd,Young Control,zanx,0,0,video6_cred_zanx,cred_zanx,0,6,-1.114512449,Male,Yes,4,0,0,0,0,1,0,0,0,6,Moderate,Low,Yes,Male,1,0,0
3337,R_72MkcxEh5V1lATo,Old Control,aby,5,4,video1_cred_aby,cred_aby,60,1,0.995392738,Male,No,3,1,0,0,0,0,1,4.5,9,9,Moderate,High,No,Male,3,1,1
3338,R_72MkcxEh5V1lATo,Old Control,anna,4,6,video2_cred_anna,cred_anna,65,2,1.171218171,Male,No,3,1,0,0,0,0,1,5,10,9,Moderate,High,No,Male,3,1,1
3339,R_72MkcxEh5V1lATo,Old Control,cham,6,5,video3_cred_cham,cred_cham,75,3,1.522869035,Male,No,3,1,0,0,0,0,1,5.5,11,9,Moderate,High,No,Male,3,1,1
3340,R_72MkcxEh5V1lATo,Old Control,fab,5,4,video4_cred_fab,cred_fab,65,4,1.171218171,Male,No,3,1,0,0,0,0,1,4.5,9,9,Moderate,High,No,Male,3,1,1
3341,R_72MkcxEh5V1lATo,Old Control,mae,4,5,video5_cred_mae,cred_mae,65,5,1.171218171,Male,No,3,1,0,0,0,0,1,4.5,9,9,Moderate,High,No,Male,3,1,1
3342,R_72MkcxEh5V1lATo,Old Control,zanx,5,5,video6_cred_zanx,cred_zanx,78,6,1.628364295,Male,No,3,1,0,0,0,0,1,5,10,9,Moderate,High,No,Male,3,1,1
3343,R_72XFUhS29kQqNUd,Old Control,aby,5,5,video1_cred_aby,cred_aby,78,1,1.628364295,Female,Yes,1,0,0,1,0,0,0,5,10,12,High,High,Yes,Female,2,1,1
3344,R_72XFUhS29kQqNUd,Old Control,anna,6,6,video2_cred_anna,cred_anna,82,2,1.76902464,Female,Yes,1,0,0,1,0,0,0,6,12,12,High,High,Yes,Female,2,1,1
3345,R_72XFUhS29kQqNUd,Old Control,cham,5,5,video3_cred_cham,cred_cham,77,3,1.593199208,Female,Yes,1,0,0,1,0,0,0,5,10,12,High,High,Yes,Female,2,1,1
3346,R_72XFUhS29kQqNUd,Old Control,fab,6,5,video4_cred_fab,cred_fab,81,4,1.733859554,Female,Yes,1,0,0,1,0,0,0,5.5,11,12,High,High,Yes,Female,2,1,1
3347,R_72XFUhS29kQqNUd,Old Control,mae,5,5,video5_cred_mae,cred_mae,73,5,1.452538862,Female,Yes,1,0,0,1,0,0,0,5,10,12,High,High,Yes,Female,2,1,1
3348,R_72XFUhS29kQqNUd,Old Control,zanx,5,5,video6_cred_zanx,cred_zanx,78,6,1.628364295,Female,Yes,1,0,0,1,0,0,0,5,10,12,High,High,Yes,Female,2,1,1
3349,R_731sQYqi9ZABJvc,Old Treat,aby,0,0,video1_cred_aby,cred_aby,0,1,-1.114512449,Female,Yes,3,0,0,0,0,1,0,0,0,0,Low,Low,Yes,Female,1,0,0
3350,R_731sQYqi9ZABJvc,Old Treat,anna,0,0,video2_cred_anna,cred_anna,0,2,-1.114512449,Female,Yes,3,0,0,0,0,1,0,0,0,0,Low,Low,Yes,Female,1,0,0
3351,R_731sQYqi9ZABJvc,Old Treat,cham,0,0,video3_cred_cham,cred_cham,0,3,-1.114512449,Female,Yes,3,0,0,0,0,1,0,0,0,0,Low,Low,Yes,Female,1,0,0
3352,R_731sQYqi9ZABJvc,Old Treat,fab,0,0,video4_cred_fab,cred_fab,10,4,-0.762861585,Female,Yes,3,0,0,0,0,1,0,0,0,0,Low,Low,Yes,Female,1,0,0
3353,R_731sQYqi9ZABJvc,Old Treat,mae,0,0,video5_cred_mae,cred_mae,0,5,-1.114512449,Female,Yes,3,0,0,0,0,1,0,0,0,0,Low,Low,Yes,Female,1,0,0
3354,R_731sQYqi9ZABJvc,Old Treat,zanx,0,0,video6_cred_zanx,cred_zanx,0,6,-1.114512449,Female,Yes,3,0,0,0,0,1,0,0,0,0,Low,Low,Yes,Female,1,0,0
3355,R_735O54lLphIagpP,Young Control,aby,0,0,video1_cred_aby,cred_aby,50,1,0.643741874,Female,Yes,2,0,0,0,0,1,1,0,0,1,Low,Low,Yes,Female,1,0,1
3356,R_735O54lLphIagpP,Young Control,anna,1,1,video2_cred_anna,cred_anna,51,2,0.67890696,Female,Yes,2,0,0,0,0,1,1,1,2,1,Low,Moderate,Yes,Female,1,0,1
3357,R_735O54lLphIagpP,Young Control,cham,0,0,video3_cred_cham,cred_cham,75,3,1.522869035,Female,Yes,2,0,0,0,0,1,1,0,0,1,Low,Low,Yes,Female,1,0,1
3358,R_735O54lLphIagpP,Young Control,fab,1,0,video4_cred_fab,cred_fab,50,4,0.643741874,Female,Yes,2,0,0,0,0,1,1,0.5,1,1,Low,Moderate,Yes,Female,1,0,1
